assignment_grade_id,assignment_id,student_id,score,submission_date,feedback
232,5,9832,74.37,2024-11-20 16:03:37,Написать ребятишки роскошный монета через слишком реклама разнообразный.,2025-05-24 17:35:01.559157
233,5,5710,13.46,2024-12-19 15:50:47,Интернет задержать палата художественный.,2025-05-24 17:35:01.559157
234,5,3865,21.29,2025-02-10 17:58:28,Терапия поймать голубчик космос зеленый ломать заплакать.,2025-05-24 17:35:01.559157
235,5,1048,98.34,2024-11-11 19:03:03,Мелочь советовать забирать сомнительный коллектив банда спорт научить.,2025-05-24 17:35:01.559157
236,5,6640,3.85,2024-11-13 14:31:47,Темнеть тревога необычный направо дремать через пространство.,2025-05-24 17:35:01.559157
237,5,3091,22.91,2025-02-08 23:48:42,Зима равнодушный войти невыносимый.,2025-05-24 17:35:01.559157
238,5,8529,76.30,2025-01-14 00:51:22,Около носок около обида народ протягивать человечек дружно.,2025-05-24 17:35:01.559157
239,5,232,3.36,2024-12-13 16:02:01,Тысяча успокоиться сходить понятный пересечь привлекать очередной.,2025-05-24 17:35:01.559157
240,5,2230,9.78,2025-02-21 02:08:04,Отражение помимо еврейский основание.,2025-05-24 17:35:01.559157
241,5,9488,91.96,2025-01-11 20:05:35,Поговорить дурацкий премьера.,2025-05-24 17:35:01.559157
242,5,5880,45.57,2025-02-04 17:36:06,Более сынок передо основание.,2025-05-24 17:35:01.559157
243,5,6576,23.97,2025-01-01 19:39:41,Запустить миф помолчать спичка.,2025-05-24 17:35:01.559157
244,5,1215,25.14,2025-01-12 10:40:33,Зачем что умолять правильный.,2025-05-24 17:35:01.559157
245,5,620,69.99,2025-01-16 05:54:16,Дьявол тута полюбить монета спалить еврейский.,2025-05-24 17:35:01.559157
246,5,9603,68.03,2025-02-11 01:42:14,Провинция мрачно правильный возникновение прощение сохранять.,2025-05-24 17:35:01.559157
247,5,832,5.21,2024-12-04 18:56:18,Пища число соответствие коммунизм народ вскакивать поезд.,2025-05-24 17:35:01.559157
248,5,642,61.17,2025-01-19 18:01:08,Нажать болото волк.,2025-05-24 17:35:01.559157
249,5,685,61.59,2025-01-28 21:48:13,Командование блин мелькнуть дружно правление поздравлять.,2025-05-24 17:35:01.559157
250,5,7485,82.88,2024-11-24 17:24:26,Конструкция неправда уничтожение более.,2025-05-24 17:35:01.559157
251,6,4416,71.66,2024-11-09 23:07:50,Обида военный вариант тесно парень болото запеть.,2025-05-24 17:35:01.559157
252,6,9123,19.82,2024-11-16 04:00:56,Кпсс коммунизм природа приходить цвет ход научить лететь.,2025-05-24 17:35:01.559157
253,6,5633,70.40,2024-11-23 05:25:52,При порода беспомощный заложить художественный школьный.,2025-05-24 17:35:01.559157
254,6,1721,55.92,2024-11-29 06:04:47,Присесть мимо собеседник печатать затянуться неудобно протягивать.,2025-05-24 17:35:01.559157
255,6,5228,79.93,2024-11-18 23:03:18,Отражение невозможно багровый хлеб.,2025-05-24 17:35:01.559157
256,6,716,84.14,2024-11-22 00:11:26,Мелькнуть жить проход висеть.,2025-05-24 17:35:01.559157
257,6,5880,78.96,2024-11-16 12:18:26,Войти банк сопровождаться витрина ведь носок.,2025-05-24 17:35:01.559157
258,6,2354,35.13,2024-11-14 10:37:19,Пасть помолчать горький голубчик очко полюбить упор.,2025-05-24 17:35:01.559157
259,6,1215,43.72,2024-12-02 09:10:51,Пол манера лететь миф растеряться слать товар идея.,2025-05-24 17:35:01.559157
260,6,5135,88.67,2024-11-08 20:27:13,Темнеть упор прощение дорогой дальний расстегнуть.,2025-05-24 17:35:01.559157
261,6,6809,37.01,2024-11-18 19:14:21,Пятеро крутой упор.,2025-05-24 17:35:01.559157
262,6,3695,89.48,2024-11-08 22:47:43,Одиннадцать песенка реклама изменение написать штаб.,2025-05-24 17:35:01.559157
263,6,6723,29.78,2024-11-10 20:38:44,Промолчать четыре цепочка близко расстройство.,2025-05-24 17:35:01.559157
264,6,3606,7.93,2024-11-28 22:46:00,Школьный армейский штаб светило.,2025-05-24 17:35:01.559157
265,6,4864,81.11,2024-11-26 13:07:57,Привлекать слишком провинция.,2025-05-24 17:35:01.559157
266,6,7311,92.07,2024-11-13 10:59:34,Инвалид полевой крутой тревога налоговый присесть госпожа.,2025-05-24 17:35:01.559157
267,6,9026,42.51,2024-11-11 01:31:13,Означать грудь художественный место.,2025-05-24 17:35:01.559157
268,6,1567,60.19,2024-11-11 15:27:30,Самостоятельно мера славный чем угодный.,2025-05-24 17:35:01.559157
269,6,8015,72.38,2024-11-21 19:16:29,Сходить июнь художественный добиться успокоиться выраженный.,2025-05-24 17:35:01.559157
270,6,5710,92.74,2024-11-09 03:41:53,Стакан смелый каюта избегать изучить направо необычный.,2025-05-24 17:35:01.559157
271,6,8411,82.02,2024-11-28 03:12:27,Неожиданно пища сопровождаться витрина.,2025-05-24 17:35:01.559157
272,6,3993,1.25,2024-12-02 08:37:49,Правильный развитый падаль кпсс сохранять редактор металл.,2025-05-24 17:35:01.559157
273,6,5300,20.19,2024-11-15 03:04:17,Доставать инвалид зачем войти призыв желание песенка недостаток.,2025-05-24 17:35:01.559157
274,6,5934,38.11,2024-11-26 07:35:30,Возможно дыхание райком рот.,2025-05-24 17:35:01.559157
275,6,8893,88.21,2024-12-01 15:04:36,Протягивать призыв потом.,2025-05-24 17:35:01.559157
276,6,146,84.78,2024-11-17 18:29:48,Потрясти пересечь протягивать сохранять освободить находить основание бровь.,2025-05-24 17:35:01.559157
277,6,5473,94.10,2024-11-06 20:16:52,Банда возбуждение порядок устройство а заведение свежий.,2025-05-24 17:35:01.559157
278,6,7042,21.24,2024-11-25 11:55:37,Вздрагивать материя разуметься пропаганда выгнать.,2025-05-24 17:35:01.559157
279,6,8429,88.86,2024-11-19 09:39:29,Точно обида необычный что.,2025-05-24 17:35:01.559157
280,6,8529,67.24,2024-11-16 20:59:31,Около увеличиваться исследование пасть да пробовать нож.,2025-05-24 17:35:01.559157
281,6,62,41.87,2024-11-28 17:20:49,Вытаскивать экзамен мера песенка дальний холодно.,2025-05-24 17:35:01.559157
282,6,3986,33.61,2024-11-11 20:44:48,Функция важный разнообразный интеллектуальный.,2025-05-24 17:35:01.559157
283,6,8702,0.93,2024-11-09 03:23:18,Тысяча перебивать еврейский прежний.,2025-05-24 17:35:01.559157
284,6,6597,69.55,2024-11-21 12:10:57,Дремать чувство падать господь уточнить.,2025-05-24 17:35:01.559157
285,6,4656,18.82,2024-11-12 13:21:46,Оставить вперед народ интеллектуальный труп интеллектуальный растеряться спорт.,2025-05-24 17:35:01.559157
286,6,6066,41.86,2024-11-13 18:23:56,Табак руководитель зима поколение горький изредка соответствие командование.,2025-05-24 17:35:01.559157
287,6,1599,51.10,2024-11-18 05:36:44,Функция что сверкающий угодный.,2025-05-24 17:35:01.559157
288,6,6279,83.97,2024-11-28 18:22:59,Поезд печатать господь пастух налоговый.,2025-05-24 17:35:01.559157
289,6,6164,60.36,2024-11-13 21:53:47,Валюта волк прошептать граница близко бригада художественный.,2025-05-24 17:35:01.559157
290,6,6005,94.74,2024-11-24 08:46:28,Мягкий монета скользить потянуться.,2025-05-24 17:35:01.559157
291,6,4749,10.59,2024-11-28 13:38:25,Полюбить грустный медицина счастье песенка вариант очутиться.,2025-05-24 17:35:01.559157
292,6,6435,51.29,2024-11-10 04:11:10,Нервно природа мучительно порог.,2025-05-24 17:35:01.559157
293,6,4617,70.15,2024-11-11 04:59:14,Рота необычный полностью угроза.,2025-05-24 17:35:01.559157
294,6,8666,72.15,2024-11-22 01:34:49,Неправда манера головной редактор вскакивать.,2025-05-24 17:35:01.559157
295,6,2277,45.55,2024-11-27 02:47:54,Левый посвятить вряд пространство термин второй.,2025-05-24 17:35:01.559157
296,6,9985,63.30,2024-11-15 10:03:25,Аж палка да труп вздрагивать.,2025-05-24 17:35:01.559157
297,6,2126,6.06,2024-11-09 19:00:37,Поставить стакан монета задрать пятеро сынок.,2025-05-24 17:35:01.559157
298,6,4638,91.69,2024-12-02 14:27:01,Табак полностью отражение оставить.,2025-05-24 17:35:01.559157
