grade_id,student_id,course_id,grade,grade_date,exam_type
618,8866,12,3.7,2025-04-11,зачет
619,2354,2,4.3,2025-02-22,экзамен
620,4272,43,2.2,2024-11-23,зачет
621,6251,21,2.4,2024-09-21,зачет
622,7694,9,2.2,2025-01-16,экзамен
623,3749,8,3.2,2025-01-07,курсовая
624,3301,49,4.9,2024-10-30,курсовая
625,2588,15,4.1,2024-12-25,экзамен
626,9717,8,3.2,2025-04-22,экзамен
627,4611,37,4.0,2025-03-21,курсовая
628,4979,29,3.4,2025-02-02,экзамен
629,2664,3,2.2,2024-10-15,экзамен
630,488,23,3.3,2024-10-04,экзамен
631,6541,2,5.0,2024-11-04,зачет
632,8746,8,2.7,2024-12-10,зачет
633,7293,35,2.3,2025-03-21,экзамен
634,9044,12,4.4,2025-05-07,зачет
635,9598,7,4.5,2025-01-08,экзамен
636,8528,22,4.2,2025-06-24,зачет
637,861,28,3.4,2025-01-14,зачет
638,6174,27,3.4,2024-10-03,курсовая
639,2681,8,3.0,2024-10-08,зачет
640,5845,11,4.6,2024-11-15,зачет
641,4699,10,4.0,2025-04-02,экзамен
642,5312,17,3.2,2024-10-06,зачет
643,7639,8,3.0,2025-06-26,экзамен
644,1871,18,4.5,2025-03-05,экзамен
645,2369,44,4.8,2025-06-03,экзамен
646,311,38,3.6,2024-12-26,экзамен
647,306,9,3.0,2025-03-16,курсовая
648,8736,38,2.6,2024-09-17,курсовая
649,6197,14,3.3,2025-03-16,курсовая
650,9850,29,4.4,2024-11-19,экзамен
651,6829,32,3.1,2024-11-12,экзамен
652,5730,24,3.0,2025-06-22,экзамен
653,7012,18,3.0,2025-03-13,экзамен
654,3990,35,3.0,2025-04-30,экзамен
655,8524,44,2.8,2024-11-01,курсовая
656,800,42,3.3,2024-11-25,курсовая
657,8390,32,4.0,2025-02-15,зачет
658,8576,32,4.9,2025-06-25,курсовая
659,167,11,2.6,2025-01-06,зачет
660,2440,12,3.8,2024-09-17,экзамен
661,8250,16,3.1,2025-06-25,курсовая
662,2190,11,4.1,2025-05-09,экзамен
663,43,30,4.1,2025-06-13,экзамен
664,3698,32,3.6,2025-01-11,курсовая
665,3661,36,3.7,2025-04-23,экзамен
666,4732,36,2.1,2025-05-17,экзамен
667,8146,49,3.0,2025-05-08,зачет
668,5231,47,4.8,2025-02-25,курсовая
669,9429,34,4.5,2024-10-17,курсовая
670,1764,15,2.1,2024-09-20,зачет
671,5731,2,3.0,2024-11-13,зачет
672,6,49,4.5,2025-05-12,экзамен
673,7505,13,3.5,2025-06-01,курсовая
674,9990,28,3.8,2025-06-22,экзамен
675,952,28,4.0,2024-11-23,экзамен
676,7692,43,3.8,2024-10-26,курсовая
677,101,18,3.2,2024-10-03,зачет
678,6616,29,4.6,2025-02-21,курсовая
679,9947,2,4.7,2025-04-08,курсовая
680,8570,48,4.3,2025-04-13,экзамен
681,6996,26,3.6,2024-11-16,зачет
682,8966,15,3.1,2024-12-20,экзамен
683,6814,22,4.7,2025-06-28,курсовая
684,6908,11,3.2,2025-06-05,экзамен
685,3263,15,4.9,2025-06-16,зачет
686,7898,27,3.4,2025-03-05,экзамен
687,7641,28,2.6,2025-01-22,зачет
688,6853,33,4.8,2024-11-13,курсовая
689,9497,26,2.9,2025-05-21,курсовая
690,3034,7,3.2,2025-02-21,курсовая
691,1649,6,4.6,2024-09-07,зачет
692,8962,2,3.8,2024-11-25,курсовая
693,8956,37,4.2,2024-10-14,курсовая
694,4469,41,4.1,2025-01-23,экзамен
695,4338,5,4.5,2025-02-10,зачет
696,7423,47,2.1,2024-10-23,зачет
697,630,4,4.4,2025-01-22,курсовая
698,7867,31,4.8,2025-04-07,зачет
699,684,46,3.3,2024-12-24,зачет
700,4485,14,4.5,2024-11-22,зачет
701,8864,1,3.6,2025-03-19,экзамен
702,8901,31,4.0,2024-11-18,курсовая
703,6479,20,3.5,2024-09-08,зачет
704,9888,28,3.1,2024-12-24,курсовая
705,433,14,2.7,2025-03-02,экзамен
706,9557,28,4.8,2025-04-21,экзамен
707,3390,26,3.4,2025-03-27,курсовая
708,7303,8,4.5,2025-05-29,зачет
709,1348,35,4.6,2025-01-15,зачет
710,384,21,2.7,2025-06-28,экзамен
711,8923,18,2.6,2025-03-09,зачет
712,2954,37,4.0,2024-10-28,курсовая
713,1255,32,2.0,2025-05-04,зачет
714,6541,9,2.9,2025-04-17,экзамен
715,8846,39,4.1,2025-02-04,зачет
716,3301,49,4.5,2025-06-19,зачет
717,3131,38,3.2,2025-06-06,экзамен
718,2744,15,4.7,2025-03-23,зачет
719,3914,29,3.5,2025-06-04,экзамен
720,9497,23,2.7,2025-05-21,экзамен
721,5356,7,2.9,2024-12-25,зачет
722,8315,2,4.4,2025-01-15,зачет
723,4195,11,4.5,2024-10-29,экзамен
724,706,26,3.0,2024-10-07,курсовая
725,6494,18,3.3,2025-01-12,курсовая
726,8096,31,4.4,2025-04-13,зачет
727,3176,6,4.3,2025-02-16,экзамен
728,7863,4,4.8,2024-12-12,курсовая
729,9534,43,2.2,2025-06-25,курсовая
730,9508,6,3.9,2024-11-04,курсовая
731,8329,46,3.2,2025-03-15,зачет
732,6985,28,3.4,2025-01-16,экзамен
733,9973,14,3.1,2025-03-28,курсовая
734,1545,23,2.6,2025-03-27,экзамен
735,5930,21,4.2,2025-03-01,зачет
736,2750,47,3.4,2024-10-13,зачет
737,1153,30,4.9,2024-09-28,экзамен
738,9950,18,2.4,2024-09-09,экзамен
739,445,11,3.4,2025-06-04,зачет
740,9861,34,3.0,2025-01-05,курсовая
741,407,30,4.4,2024-11-14,экзамен
742,4322,2,2.8,2025-05-26,зачет
743,5816,29,4.6,2024-10-23,зачет
744,6434,15,2.7,2024-09-28,курсовая
745,6325,32,3.3,2024-11-05,курсовая
746,2647,37,3.1,2025-02-09,зачет
747,2621,22,2.1,2025-03-11,экзамен
748,1904,32,3.0,2024-12-09,зачет
749,9459,35,4.5,2024-10-05,экзамен
750,9317,12,3.7,2025-03-11,экзамен
751,382,28,2.6,2025-04-13,зачет
752,497,19,4.2,2025-04-05,экзамен
753,7946,24,3.2,2025-04-23,курсовая
754,493,36,3.4,2024-09-24,курсовая
755,77,2,4.5,2024-11-28,курсовая
756,2585,30,2.8,2024-11-23,курсовая
757,3249,41,2.7,2025-02-23,экзамен
758,7754,27,4.7,2025-05-26,зачет
759,7007,20,3.4,2025-03-14,зачет
760,4572,40,3.2,2025-05-24,зачет
761,9037,10,2.6,2025-03-08,зачет
762,3146,16,2.4,2025-01-24,зачет
763,4967,33,2.8,2024-10-18,курсовая
764,6972,15,4.9,2025-04-06,курсовая
765,8452,38,4.2,2025-06-01,курсовая
766,8092,47,3.1,2025-05-11,зачет
767,4833,16,4.4,2024-12-29,зачет
768,8795,1,4.0,2025-06-27,зачет
769,7317,28,3.1,2024-09-01,курсовая
770,5063,14,2.3,2025-01-11,зачет
771,9689,44,2.8,2025-06-21,экзамен
772,7484,38,2.7,2024-12-16,курсовая
773,6485,21,4.0,2025-05-09,курсовая
774,9280,35,2.3,2025-02-12,зачет
775,5833,24,2.6,2024-12-10,экзамен
776,8658,40,4.9,2025-03-11,зачет
777,3499,10,2.3,2024-11-06,зачет
778,9125,14,3.4,2024-10-11,зачет
779,6586,19,2.8,2024-10-11,экзамен
780,1131,46,2.9,2025-03-26,зачет
781,7953,29,3.5,2025-06-29,курсовая
782,5085,15,4.8,2024-11-27,зачет
783,3315,40,3.3,2024-09-11,курсовая
784,1285,39,2.6,2025-03-25,экзамен
785,8702,1,3.3,2025-02-11,курсовая
786,3020,22,3.5,2025-03-16,зачет
787,9462,26,4.9,2025-05-22,зачет
788,6838,30,3.6,2025-06-08,курсовая
789,8666,1,3.1,2024-10-09,курсовая
790,4773,47,4.8,2024-09-11,курсовая
791,155,23,4.1,2024-10-08,зачет
792,519,18,4.5,2025-04-01,курсовая
793,5448,35,3.6,2024-12-16,зачет
794,4999,45,2.5,2025-03-06,зачет
795,1163,10,2.6,2024-12-21,зачет
796,6793,12,2.3,2024-09-29,зачет
797,6765,18,4.3,2025-05-06,зачет
798,5838,42,2.3,2025-01-13,экзамен
799,1074,33,4.7,2024-09-05,зачет
800,3930,25,3.6,2025-03-22,курсовая
801,8347,6,4.5,2025-06-11,курсовая
802,796,14,4.2,2025-05-22,курсовая
803,7161,31,3.5,2024-11-21,курсовая
804,5304,4,4.8,2025-03-06,экзамен
805,4258,4,4.5,2025-02-04,зачет
806,897,38,3.5,2025-03-14,экзамен
807,5912,18,2.7,2024-10-08,курсовая
808,6910,27,2.1,2025-05-30,зачет
809,5649,35,4.1,2024-10-21,зачет
810,2790,10,3.2,2025-05-22,экзамен
811,1301,33,2.4,2024-11-26,курсовая
812,6484,48,3.0,2025-06-29,зачет
813,6093,46,3.5,2025-06-16,курсовая
814,7544,30,4.8,2025-05-03,экзамен
815,1919,35,3.6,2025-03-08,зачет
816,2351,43,4.8,2024-09-27,экзамен
817,3034,7,4.4,2025-04-05,экзамен
818,7725,13,2.4,2025-06-25,курсовая
819,3605,24,2.2,2024-10-12,курсовая
820,845,12,2.4,2024-11-09,экзамен
821,8610,38,2.1,2025-05-11,экзамен
822,8852,45,3.3,2025-04-28,зачет
823,5304,9,3.1,2025-01-02,зачет
824,8081,3,2.9,2025-02-24,экзамен
825,3648,17,3.7,2025-01-27,экзамен
826,3846,17,2.2,2024-11-26,курсовая
827,2145,34,4.1,2024-12-19,курсовая
828,1112,39,4.4,2025-03-31,курсовая
829,4050,44,3.2,2024-09-15,зачет
830,4433,3,3.6,2025-02-07,курсовая
831,6038,36,3.5,2025-02-09,курсовая
832,167,6,2.8,2025-06-27,курсовая
833,8566,43,2.6,2025-03-08,зачет
834,9622,23,4.7,2025-03-24,зачет
835,8486,32,4.3,2025-05-27,зачет
836,7100,17,3.4,2024-10-19,экзамен
837,3199,19,2.2,2024-11-20,зачет
838,5057,44,4.5,2025-02-22,зачет
839,8715,25,3.0,2024-09-26,зачет
840,8980,37,4.2,2024-09-27,курсовая
841,1035,37,3.2,2025-04-18,зачет
842,475,27,2.9,2024-11-07,курсовая
843,8709,47,4.9,2024-10-08,экзамен
844,6949,34,4.8,2025-01-06,экзамен
845,7079,10,3.2,2025-02-15,зачет
846,5588,10,4.7,2024-11-18,курсовая
847,9411,3,3.7,2025-03-14,курсовая
848,3001,1,2.8,2025-02-21,зачет
849,5084,40,4.7,2025-04-06,зачет
850,4077,44,2.4,2025-01-06,экзамен
851,8798,17,2.8,2025-01-21,курсовая
852,2355,5,4.8,2025-06-25,курсовая
853,9645,27,3.4,2025-01-11,экзамен
854,9782,35,4.1,2024-10-04,экзамен
855,746,33,3.5,2024-12-07,курсовая
856,1333,36,2.4,2025-01-04,экзамен
857,3071,37,3.0,2025-03-23,экзамен
858,1601,8,3.9,2025-02-07,экзамен
859,8445,45,2.2,2025-06-16,зачет
860,6450,7,2.8,2024-09-30,курсовая
861,5452,10,4.5,2025-06-27,зачет
862,5595,9,5.0,2024-09-13,экзамен
863,8123,47,2.0,2025-01-05,экзамен
864,8917,34,3.5,2025-04-27,зачет
865,6284,37,3.8,2025-01-16,экзамен
866,785,4,2.5,2024-11-03,экзамен
867,7173,41,3.4,2024-10-01,экзамен
868,4858,17,3.5,2025-03-21,зачет
869,4858,17,2.5,2025-02-13,экзамен
870,7796,3,4.6,2025-03-19,зачет
871,5233,24,2.8,2024-09-18,зачет
872,3700,22,4.3,2025-03-16,экзамен
873,3514,18,2.7,2025-01-09,экзамен
874,3904,30,4.8,2025-03-23,курсовая
875,5979,40,2.7,2025-01-05,зачет
876,7236,16,2.7,2024-12-12,зачет
877,6004,33,3.0,2024-12-16,курсовая
878,2947,37,3.9,2025-03-04,экзамен
879,4687,9,3.8,2024-10-21,зачет
880,6988,4,2.4,2025-01-29,курсовая
881,4580,11,2.3,2024-10-16,экзамен
882,2285,39,4.0,2024-10-29,курсовая
883,1332,34,3.1,2025-03-21,экзамен
884,6168,31,3.5,2024-12-09,курсовая
885,8626,31,4.2,2025-06-19,экзамен
886,2867,34,2.6,2024-09-14,курсовая
887,7929,25,2.4,2024-09-07,курсовая
888,1854,47,4.8,2024-11-20,экзамен
889,5555,32,2.1,2025-06-26,зачет
890,6884,42,4.7,2025-02-04,зачет
891,7634,37,4.5,2025-06-15,зачет
892,3148,16,2.8,2024-09-06,зачет
893,5802,29,4.2,2025-03-21,зачет
894,7813,9,4.0,2025-02-20,зачет
895,7298,8,2.3,2025-06-29,экзамен
896,1842,27,4.4,2025-03-16,зачет
897,6923,47,4.5,2024-09-30,курсовая
898,3551,48,4.0,2024-11-23,экзамен
899,2188,23,2.5,2024-10-14,зачет
900,4996,38,3.8,2025-06-11,зачет
901,7146,31,3.7,2025-02-06,экзамен
902,4721,41,3.6,2025-06-03,зачет
903,6269,14,2.6,2024-09-04,курсовая
904,1651,38,4.4,2025-05-10,экзамен
905,253,24,4.6,2025-04-09,экзамен
906,5823,8,4.1,2025-01-23,курсовая
907,2269,45,2.6,2025-04-17,зачет
908,3165,6,4.4,2024-10-15,курсовая
909,5912,18,4.5,2025-05-26,экзамен
910,8170,12,2.2,2025-02-14,курсовая
911,2619,1,2.9,2025-05-16,зачет
912,1846,20,2.0,2025-01-31,курсовая
913,3958,13,4.3,2025-03-08,курсовая
914,2738,17,4.9,2025-04-28,курсовая
915,9068,14,3.5,2025-04-11,экзамен
916,7240,6,4.8,2024-11-24,зачет
917,5210,17,4.9,2024-11-30,курсовая
918,703,3,3.9,2024-12-24,зачет
919,5279,11,4.1,2025-02-16,курсовая
920,32,6,4.2,2025-01-21,курсовая
921,1965,41,4.5,2025-03-17,курсовая
922,4514,47,4.2,2024-12-15,экзамен
923,4023,14,3.2,2024-09-04,зачет
924,3190,48,3.0,2025-05-26,курсовая
925,458,34,2.2,2024-10-09,экзамен
926,1285,35,4.6,2024-12-20,экзамен
927,8462,41,2.0,2025-01-24,зачет
928,744,49,2.1,2024-10-04,экзамен
929,2361,20,2.4,2025-03-18,экзамен
930,933,29,2.7,2025-06-24,зачет
931,2839,4,3.6,2025-05-19,экзамен
932,3954,32,4.2,2025-01-17,курсовая
933,6452,15,3.6,2024-12-14,экзамен
934,8767,24,2.9,2024-10-01,экзамен
935,6446,13,4.5,2025-05-26,экзамен
936,1958,35,4.6,2025-01-19,экзамен
937,4837,10,4.6,2024-10-21,зачет
938,3060,16,4.4,2025-02-28,зачет
939,5955,30,3.8,2024-11-09,курсовая
940,1657,31,4.7,2024-09-04,экзамен
941,3225,35,2.1,2025-03-09,курсовая
942,6569,16,3.0,2025-02-13,зачет
943,6731,48,3.6,2024-10-28,курсовая
944,8368,43,3.4,2024-09-15,зачет
945,7154,31,2.5,2024-10-01,экзамен
946,3316,7,3.3,2024-11-14,экзамен
947,4002,5,2.2,2025-05-13,зачет
948,5164,41,2.0,2024-11-24,зачет
949,3363,47,4.2,2025-02-18,экзамен
950,1028,49,4.1,2024-10-25,курсовая
951,5902,24,4.5,2025-02-04,экзамен
952,4656,1,4.0,2025-05-06,экзамен
953,7110,7,4.4,2024-09-03,курсовая
954,5296,1,4.7,2025-02-18,зачет
955,6427,33,3.2,2025-01-11,курсовая
956,7774,23,4.3,2025-01-29,зачет
957,4270,24,3.8,2025-02-07,зачет
958,2018,35,2.5,2025-04-12,зачет
959,8407,19,2.0,2024-09-01,зачет
960,80,7,4.5,2025-05-04,экзамен
961,1834,11,4.3,2024-11-02,экзамен
962,7404,13,2.6,2025-01-12,зачет
963,8487,20,3.5,2024-11-17,зачет
964,1621,37,4.3,2024-09-26,экзамен
965,4039,1,4.4,2025-04-07,курсовая
966,3212,44,2.4,2025-02-09,экзамен
967,8984,8,2.7,2025-02-18,курсовая
968,2784,23,4.2,2025-01-15,курсовая
969,3517,28,2.7,2024-09-29,курсовая
970,5548,1,2.3,2024-10-16,экзамен
971,4661,38,3.4,2025-01-06,экзамен
972,6767,20,3.4,2025-02-19,зачет
973,7019,11,2.2,2025-05-02,зачет
974,849,13,2.1,2025-05-06,экзамен
975,5936,44,2.3,2024-12-20,курсовая
976,2064,30,4.7,2024-10-13,курсовая
977,2748,27,4.2,2025-03-07,курсовая
978,8309,35,4.3,2025-06-12,курсовая
979,3465,3,3.5,2024-11-09,зачет
980,9625,32,2.9,2024-10-25,экзамен
981,2154,4,4.9,2024-12-02,зачет
982,6520,24,2.3,2024-11-06,экзамен
983,5387,5,3.0,2025-02-14,курсовая
984,5928,44,3.6,2025-02-10,курсовая
985,327,20,3.4,2024-12-21,курсовая
986,8289,26,3.4,2025-01-13,зачет
987,1641,12,2.6,2025-02-14,курсовая
988,8465,8,4.2,2024-10-29,экзамен
989,9145,9,4.8,2024-10-18,экзамен
990,8178,3,4.0,2025-02-06,экзамен
991,8917,36,2.8,2024-12-28,зачет
992,6508,3,4.8,2024-10-09,курсовая
993,5377,43,2.3,2025-02-20,экзамен
994,3341,47,3.6,2024-12-02,курсовая
995,4118,47,3.1,2025-01-31,курсовая
996,5038,40,3.6,2025-04-30,экзамен
997,5225,31,3.8,2025-03-13,экзамен
998,2707,6,4.2,2024-10-06,зачет
999,5432,44,2.1,2025-01-01,зачет
1000,7830,21,2.7,2024-09-24,зачет
1001,8096,31,2.1,2025-04-26,курсовая
1002,800,45,3.1,2025-01-21,зачет
1003,6717,39,3.0,2025-05-28,экзамен
1004,9382,11,2.2,2025-03-06,зачет
1005,7871,4,2.7,2025-04-20,курсовая
1006,629,20,2.5,2025-02-25,курсовая
1007,6508,2,3.9,2025-01-12,экзамен
1008,7989,23,2.9,2025-02-03,зачет
1009,9992,15,4.1,2025-06-29,курсовая
1010,4,15,4.1,2025-06-16,зачет
1011,5088,44,3.5,2025-05-23,экзамен
1012,6510,14,3.8,2025-02-15,экзамен
1013,1411,14,4.6,2024-11-08,курсовая
1014,3152,28,3.7,2025-06-29,курсовая
1015,1437,46,2.1,2025-06-08,курсовая
1016,7994,17,3.5,2025-05-11,зачет
1017,5150,6,3.1,2024-09-07,экзамен
1018,3989,4,3.8,2025-06-03,экзамен
1019,5409,26,5.0,2025-03-12,экзамен
1020,6364,19,2.3,2025-01-12,экзамен
1021,4416,1,4.6,2025-03-25,курсовая
1022,2256,29,3.9,2025-03-02,курсовая
1023,6807,25,2.3,2025-03-30,курсовая
1024,6757,7,4.0,2024-09-07,экзамен
1025,5378,16,3.2,2024-10-26,курсовая
1026,7192,9,2.8,2025-02-06,экзамен
1027,5334,12,2.8,2024-11-26,курсовая
1028,9884,38,4.8,2025-05-22,зачет
1029,2881,38,2.1,2025-04-12,экзамен
1030,9447,49,4.0,2025-01-20,курсовая
1031,5717,5,3.6,2025-06-11,зачет
1032,4045,43,2.0,2025-01-15,экзамен
1033,5909,17,2.2,2025-04-02,курсовая
1034,9150,7,3.1,2024-10-09,зачет
1035,4138,41,4.2,2024-12-14,зачет
1036,1609,35,4.6,2025-01-09,курсовая
1037,655,41,3.6,2025-05-20,курсовая
1038,3914,24,4.9,2024-11-14,зачет
1039,9054,2,4.8,2025-01-08,экзамен
1040,2762,43,4.5,2024-10-28,зачет
1041,7382,16,4.4,2025-01-22,курсовая
1042,8263,9,4.5,2025-02-08,курсовая
1043,3173,34,4.8,2024-10-23,экзамен
1044,8348,47,4.8,2024-11-20,экзамен
1045,1471,18,4.0,2025-01-02,зачет
1046,1425,39,3.4,2024-11-25,зачет
1047,1563,33,2.0,2025-01-21,экзамен
1048,4808,8,2.5,2025-03-31,экзамен
1049,8183,4,3.3,2024-09-25,экзамен
1050,8286,41,3.0,2024-11-22,зачет
1051,4411,3,3.4,2025-05-20,экзамен
1052,1114,33,2.8,2025-06-01,курсовая
1053,8769,39,2.1,2025-03-26,экзамен
1054,1046,22,4.3,2024-11-20,экзамен
1055,1491,48,2.7,2025-02-04,экзамен
1056,2869,46,2.4,2025-01-20,курсовая
1057,9073,24,2.1,2025-02-10,курсовая
1058,129,39,2.3,2024-09-23,экзамен
1059,4167,3,3.7,2024-11-06,курсовая
1060,1816,42,4.0,2025-05-28,зачет
1061,9265,32,4.6,2025-05-27,курсовая
1062,9662,28,3.4,2025-04-20,экзамен
1063,8192,33,2.8,2025-04-26,экзамен
1064,4209,10,3.3,2025-06-07,курсовая
1065,7009,20,3.0,2024-12-05,зачет
1066,5239,47,3.7,2024-09-11,зачет
1067,1642,46,4.7,2025-04-13,зачет
1068,9037,10,4.5,2024-12-01,курсовая
1069,3470,38,4.8,2025-04-29,зачет
1070,7390,49,3.5,2025-02-15,зачет
1071,747,47,4.9,2025-04-10,курсовая
1072,1736,3,3.5,2025-04-14,зачет
1073,1997,12,2.6,2025-06-07,курсовая
1074,260,26,4.4,2024-09-26,курсовая
1075,3755,26,4.7,2025-02-05,курсовая
1076,6348,2,3.3,2024-11-12,зачет
1077,9416,31,3.6,2025-03-01,зачет
1078,9669,25,3.6,2025-04-21,зачет
1079,1172,48,3.1,2025-01-15,экзамен
1080,6858,45,3.9,2025-04-09,курсовая
1081,1983,45,4.2,2025-01-30,зачет
1082,9558,44,4.6,2024-11-03,курсовая
1083,7639,8,4.0,2024-11-17,зачет
1084,8362,27,3.3,2024-10-21,курсовая
1085,6359,17,3.4,2025-03-01,зачет
1086,5004,17,4.2,2024-10-22,курсовая
1087,7502,31,4.0,2024-12-20,зачет
1088,5378,15,4.7,2024-11-01,курсовая
1089,7738,14,3.3,2025-01-16,зачет
1090,3598,8,4.0,2025-05-17,курсовая
1091,8430,38,2.1,2025-03-01,экзамен
1092,7713,21,2.1,2025-05-19,зачет
1093,6859,42,2.4,2025-05-24,курсовая
1094,4186,13,2.7,2024-10-19,зачет
1095,3775,16,2.7,2024-11-06,курсовая
