attendance_id,student_id,schedule_id,status,attendance_date,check_time,notes
594,8702,1121,2024-10-08,present,16:30:34,
595,620,1121,2024-10-08,present,8:15:45,
596,3253,1121,2024-10-08,absent,,
597,1808,1121,2024-10-08,present,17:06:44,
598,900,1121,2024-10-08,present,10:46:35,
599,2424,1121,2024-10-08,present,10:42:15,
600,9985,1121,2024-10-08,present,5:29:35,
601,8015,1158,2025-04-24,present,7:02:42,
602,5799,1158,2025-04-24,absent,,
603,4864,1158,2025-04-24,present,15:39:44,
604,2230,1158,2025-04-24,absent,,
605,8893,1158,2025-04-24,present,23:45:39,
606,230,1158,2025-04-24,present,0:41:10,
607,5548,1158,2025-04-24,absent,,
608,4416,1158,2025-04-24,present,7:19:45,
609,9,1158,2025-04-24,present,12:04:51,
610,7562,1158,2025-04-24,present,21:16:34,
611,832,1158,2025-04-24,present,4:25:06,
612,5415,1158,2025-04-24,excused,,Вообще растеряться аллея инструкция юный упорно.
613,1944,1158,2025-04-24,present,20:28:14,
614,1712,1158,2025-04-24,present,5:31:36,
615,80,1158,2025-04-24,absent,,
616,9146,1158,2025-04-24,present,14:05:33,
617,642,1158,2025-04-24,present,10:49:40,
618,539,1158,2025-04-24,present,18:36:28,
619,2708,1158,2025-04-24,present,4:40:45,
620,3734,1158,2025-04-24,present,11:54:06,
621,3233,1158,2025-04-24,present,12:18:02,
622,5300,1158,2025-04-24,absent,,
623,49,1158,2025-04-24,present,5:33:51,
624,9061,1158,2025-04-24,present,2:14:07,
625,6363,1158,2025-04-24,absent,,
626,6349,1158,2025-04-24,present,16:06:33,
627,8795,1158,2025-04-24,absent,,
628,7469,1158,2025-04-24,present,14:39:43,
629,4736,1158,2025-04-24,present,9:42:33,
630,1048,1158,2025-04-24,present,9:27:00,
631,4333,1262,2024-12-17,present,13:13:37,
632,3734,1262,2024-12-17,present,2:50:16,
633,1275,1262,2024-12-17,present,16:31:59,
634,7485,1262,2024-12-17,present,17:37:37,
635,49,1262,2024-12-17,present,19:12:33,
636,8599,1262,2024-12-17,present,23:31:31,
637,5415,1262,2024-12-17,late,20:08:33,
638,1048,1262,2024-12-17,present,18:40:11,
639,8666,1262,2024-12-17,present,19:27:17,
640,1602,1262,2024-12-17,present,19:20:07,
641,8724,1262,2024-12-17,present,4:35:44,
642,7063,1262,2024-12-17,absent,,
643,6723,1262,2024-12-17,present,1:38:11,
644,539,1262,2024-12-17,present,17:35:36,
645,2509,1262,2024-12-17,present,21:01:38,
646,5901,1262,2024-12-17,absent,,
647,5880,1262,2024-12-17,present,17:35:32,
648,2076,1262,2024-12-17,present,22:41:53,
649,518,1262,2024-12-17,present,14:42:19,
650,8656,1262,2024-12-17,absent,,
651,6066,1262,2024-12-17,present,22:58:26,
652,5887,1262,2024-12-17,present,17:19:03,
653,1944,1262,2024-12-17,present,5:06:52,
654,3001,1262,2024-12-17,present,9:16:29,
655,5637,1262,2024-12-17,present,10:03:33,
656,6167,1262,2024-12-17,absent,,
657,725,1262,2024-12-17,present,23:51:27,
658,2230,1262,2024-12-17,present,12:32:30,
659,3293,1262,2024-12-17,present,22:11:20,
660,5633,1262,2024-12-17,late,19:38:24,
661,7063,1325,2025-04-21,late,4:51:30,
662,5180,1325,2025-04-21,present,5:25:45,
663,3751,1325,2025-04-21,present,22:01:41,
664,232,1325,2025-04-21,present,18:12:39,
665,832,1325,2025-04-21,present,19:07:35,
666,9601,1325,2025-04-21,present,13:43:39,
667,5633,1325,2025-04-21,present,6:06:00,
668,5218,1325,2025-04-21,absent,,
669,8666,1325,2025-04-21,late,13:57:15,
670,6809,1325,2025-04-21,excused,,Бетонный упорно приятель бригада оборот изучить.
671,5300,1325,2025-04-21,present,7:24:55,
672,8656,1325,2025-04-21,absent,,
673,9488,1325,2025-04-21,absent,,
674,6363,1325,2025-04-21,present,19:11:49,
675,8599,1325,2025-04-21,absent,,
676,7267,1325,2025-04-21,present,23:58:59,
677,3253,1325,2025-04-21,absent,,
678,6279,1325,2025-04-21,present,19:22:15,
679,1746,1325,2025-04-21,present,0:07:06,
680,9985,1325,2025-04-21,absent,,
681,1275,1325,2025-04-21,present,8:04:19,
682,7469,1325,2025-04-21,excused,,Школьный приходить серьезный слать плод.
683,6597,1325,2025-04-21,present,23:51:36,
684,8411,1325,2025-04-21,present,1:36:55,
685,80,1325,2025-04-21,absent,,
686,5887,1325,2025-04-21,present,0:45:04,
687,4638,1325,2025-04-21,present,7:21:54,
688,6896,1325,2025-04-21,excused,,Уронить очутиться мотоцикл сынок устройство.
689,900,1325,2025-04-21,present,16:52:38,
690,6234,1325,2025-04-21,present,14:35:01,
691,7842,1337,2025-06-30,present,18:27:36,
692,4177,1337,2025-06-30,present,18:40:25,
693,716,1337,2025-06-30,present,20:28:34,
694,642,1337,2025-06-30,present,21:47:57,
695,6873,1337,2025-06-30,present,9:33:14,
696,1712,1337,2025-06-30,absent,,
697,7072,1337,2025-06-30,late,8:40:34,
698,6723,1337,2025-06-30,present,22:27:52,
699,1561,1337,2025-06-30,absent,,
700,6167,1337,2025-06-30,present,12:11:44,
701,5296,1337,2025-06-30,present,21:42:05,
702,969,1337,2025-06-30,absent,,
703,1488,1337,2025-06-30,present,23:24:23,
704,1746,1337,2025-06-30,present,4:31:30,
705,8529,1337,2025-06-30,excused,,Выкинуть аллея совет изба.
706,2076,1337,2025-06-30,present,16:59:18,
707,4258,1337,2025-06-30,present,19:30:23,
708,230,1337,2025-06-30,present,11:45:13,
709,9123,1337,2025-06-30,present,16:23:55,
710,9026,1337,2025-06-30,present,17:06:51,
711,8942,1337,2025-06-30,present,12:06:12,
712,4656,1337,2025-06-30,present,20:58:11,
713,2453,1337,2025-06-30,present,23:51:20,
714,9603,1337,2025-06-30,present,0:40:48,
715,5633,1337,2025-06-30,absent,,
716,6435,1337,2025-06-30,present,4:29:49,
717,4864,1337,2025-06-30,present,9:34:16,
718,2154,1337,2025-06-30,present,1:12:59,
719,5452,1337,2025-06-30,present,16:17:42,
720,6896,1337,2025-06-30,present,2:55:32,
721,5300,1384,2025-01-29,absent,,
722,969,1384,2025-01-29,present,10:13:02,
723,707,1384,2025-01-29,present,18:43:07,
724,1712,1384,2025-01-29,present,2:49:14,
725,5934,1384,2025-01-29,late,0:07:29,
726,2708,1384,2025-01-29,absent,,
727,5637,1384,2025-01-29,present,13:25:31,
728,5799,1384,2025-01-29,present,5:31:25,
729,7063,1384,2025-01-29,present,23:28:28,
730,3293,1384,2025-01-29,present,9:59:02,
731,3065,1384,2025-01-29,present,5:23:41,
732,716,1384,2025-01-29,present,15:52:18,
733,539,1384,2025-01-29,present,8:23:38,
734,2021,1384,2025-01-29,present,22:33:23,
735,685,1384,2025-01-29,present,22:39:35,
736,8080,1384,2025-01-29,present,11:05:35,
737,8719,1384,2025-01-29,present,6:00:47,
738,1746,1384,2025-01-29,present,3:35:42,
739,9123,1384,2025-01-29,present,14:28:25,
740,4736,1384,2025-01-29,present,2:28:47,
741,3993,1384,2025-01-29,present,14:02:46,
742,6720,1384,2025-01-29,present,15:39:23,
743,2277,1384,2025-01-29,present,9:51:42,
744,1602,1384,2025-01-29,present,8:37:49,
745,3091,1384,2025-01-29,absent,,
746,146,1384,2025-01-29,present,5:42:09,
747,518,1384,2025-01-29,present,3:16:15,
748,5633,1384,2025-01-29,present,12:56:14,
749,9186,1384,2025-01-29,present,5:01:30,
750,5218,1384,2025-01-29,present,12:38:54,
751,4638,1390,2025-01-30,excused,,Перебивать еврейский равнодушный да пересечь.
752,7079,1390,2025-01-30,present,22:26:36,
753,5548,1390,2025-01-30,present,0:07:36,
754,2619,1390,2025-01-30,excused,,Изменение танцевать точно карман народ дремать исследование.
755,1048,1390,2025-01-30,present,21:26:54,
756,6097,1390,2025-01-30,late,15:14:58,
757,2076,1390,2025-01-30,present,13:54:41,
758,5499,1390,2025-01-30,absent,,
759,9974,1390,2025-01-30,present,15:09:25,
760,6234,1390,2025-01-30,present,1:35:00,
761,3743,1390,2025-01-30,absent,,
762,3253,1390,2025-01-30,present,16:37:01,
763,6279,1390,2025-01-30,present,3:17:05,
764,685,1390,2025-01-30,present,12:03:40,
765,4039,1390,2025-01-30,present,20:19:58,
766,2509,1390,2025-01-30,present,16:22:34,
767,6435,1390,2025-01-30,present,22:58:13,
768,7842,1390,2025-01-30,present,16:00:05,
769,8795,1390,2025-01-30,present,4:33:35,
770,5575,1390,2025-01-30,present,6:44:10,
771,9308,1390,2025-01-30,present,18:28:48,
772,3562,1390,2025-01-30,present,18:17:38,
773,5415,1390,2025-01-30,present,18:14:19,
774,6349,1390,2025-01-30,absent,,
775,8666,1390,2025-01-30,present,18:39:00,
776,23,1390,2025-01-30,present,7:56:52,
777,5300,1390,2025-01-30,absent,,
778,49,1390,2025-01-30,present,19:22:35,
779,8442,1390,2025-01-30,present,15:26:26,
780,7072,1390,2025-01-30,late,22:22:42,
781,2126,1425,2025-03-26,present,16:35:00,
782,3695,1425,2025-03-26,absent,,
783,4209,1425,2025-03-26,present,11:35:28,
784,3065,1425,2025-03-26,present,8:50:25,
785,2216,1425,2025-03-26,present,19:43:23,
786,1561,1425,2025-03-26,present,12:38:49,
787,9488,1425,2025-03-26,present,14:59:15,
788,1721,1425,2025-03-26,absent,,
789,2277,1425,2025-03-26,present,8:37:43,
790,9601,1425,2025-03-26,excused,,Невозможно через экзамен выгнать человечек рис правый заложить.
791,4939,1425,2025-03-26,excused,,Выдержать сохранять горький помолчать господь анализ.
792,5415,1425,2025-03-26,present,11:06:43,
793,6597,1425,2025-03-26,present,4:27:13,
794,3339,1425,2025-03-26,present,2:12:59,
795,5823,1425,2025-03-26,present,21:16:51,
796,6576,1425,2025-03-26,present,17:14:37,
797,1431,1425,2025-03-26,present,3:43:04,
798,1599,1425,2025-03-26,present,10:41:07,
799,3562,1425,2025-03-26,present,0:37:32,
800,4039,1425,2025-03-26,absent,,
801,7165,1425,2025-03-26,excused,,Мелькнуть увеличиваться монета неудобно достоинство парень еврейский.
802,1714,1425,2025-03-26,present,13:00:19,
803,7891,1425,2025-03-26,present,17:13:30,
804,6640,1425,2025-03-26,late,18:14:01,
805,9944,1425,2025-03-26,present,11:58:35,
806,8963,1425,2025-03-26,present,1:28:02,
807,707,1425,2025-03-26,present,15:22:15,
808,9511,1425,2025-03-26,present,6:00:54,
809,7842,1425,2025-03-26,excused,,Бабочка уничтожение домашний отдел.
810,230,1425,2025-03-26,absent,,
811,6279,1595,2024-09-23,present,6:37:54,
812,7939,1595,2024-09-23,present,6:21:51,
813,7115,1595,2024-09-23,absent,,
814,7871,1595,2024-09-23,present,23:05:01,
815,2509,1595,2024-09-23,late,22:59:37,
816,5865,1595,2024-09-23,present,4:48:30,
817,5575,1595,2024-09-23,present,8:47:13,
818,5880,1595,2024-09-23,present,19:04:39,
819,4749,1595,2024-09-23,present,19:56:40,
820,1352,1595,2024-09-23,present,13:39:55,
821,3001,1595,2024-09-23,present,0:27:54,
822,7846,1595,2024-09-23,present,2:38:16,
823,8724,1595,2024-09-23,present,13:06:12,
824,5296,1595,2024-09-23,present,0:19:57,
825,2076,1595,2024-09-23,present,8:34:00,
826,5180,1595,2024-09-23,present,20:15:32,
827,8824,1595,2024-09-23,present,14:11:08,
828,900,1595,2024-09-23,present,17:59:28,
829,8429,1595,2024-09-23,present,5:22:12,
830,4656,1595,2024-09-23,present,11:52:05,
831,5823,1595,2024-09-23,absent,,
832,1721,1595,2024-09-23,present,3:58:07,
833,518,1595,2024-09-23,excused,,Очко остановить встать покинуть.
834,5901,1595,2024-09-23,present,11:39:19,
835,2126,1595,2024-09-23,absent,,
836,9540,1595,2024-09-23,present,12:10:29,
837,4333,1595,2024-09-23,present,17:26:14,
838,8800,1595,2024-09-23,present,1:28:03,
839,5710,1595,2024-09-23,present,6:49:36,
840,7485,1595,2024-09-23,present,10:06:18,
841,3993,1625,2025-02-03,present,5:05:24,
842,5901,1625,2025-02-03,present,22:05:04,
843,2216,1625,2025-02-03,absent,,
844,6066,1625,2025-02-03,present,16:23:15,
845,3562,1625,2025-02-03,excused,,Постоянный пища сходить военный ведь.
846,7079,1625,2025-02-03,present,1:14:25,
847,707,1625,2025-02-03,present,0:01:54,
848,4527,1625,2025-02-03,present,14:00:18,
849,7682,1625,2025-02-03,present,22:47:56,
850,5135,1625,2025-02-03,absent,,
851,8963,1625,2025-02-03,present,12:14:29,
852,5228,1625,2025-02-03,present,1:34:01,
853,6653,1625,2025-02-03,absent,,
854,2076,1625,2025-02-03,present,13:21:19,
855,7704,1625,2025-02-03,absent,,
856,5865,1625,2025-02-03,present,22:11:38,
857,3744,1625,2025-02-03,late,15:04:51,
858,9026,1625,2025-02-03,absent,,
859,9,1625,2025-02-03,late,5:37:53,
860,62,1625,2025-02-03,present,4:58:30,
861,1431,1625,2025-02-03,present,21:33:34,
862,1488,1625,2025-02-03,present,7:12:57,
863,8080,1625,2025-02-03,present,1:11:15,
864,2277,1625,2025-02-03,present,10:27:42,
865,4333,1625,2025-02-03,present,16:36:38,
866,6720,1625,2025-02-03,present,17:43:16,
867,9944,1625,2025-02-03,present,11:56:23,
868,7042,1625,2025-02-03,present,14:45:41,
869,5575,1625,2025-02-03,present,18:06:19,
870,8824,1625,2025-02-03,present,4:45:22,
871,2682,1639,2025-03-07,absent,,
872,7562,1639,2025-03-07,present,4:15:45,
873,6097,1639,2025-03-07,present,23:23:20,
874,9601,1639,2025-03-07,present,3:58:23,
875,4527,1639,2025-03-07,present,18:05:16,
876,5218,1639,2025-03-07,excused,,Единый основание прощение.
877,7842,1639,2025-03-07,absent,,
878,6653,1639,2025-03-07,present,3:57:51,
879,5637,1639,2025-03-07,present,23:31:24,
880,598,1639,2025-03-07,present,1:17:34,
881,5740,1639,2025-03-07,present,2:28:50,
882,5633,1639,2025-03-07,absent,,
883,1944,1639,2025-03-07,present,1:13:24,
884,3562,1639,2025-03-07,present,19:47:00,
885,7871,1639,2025-03-07,present,5:45:38,
886,2216,1639,2025-03-07,present,20:14:38,
887,5228,1639,2025-03-07,absent,,
888,8824,1639,2025-03-07,present,7:38:59,
889,6896,1639,2025-03-07,present,12:14:14,
890,7682,1639,2025-03-07,present,21:04:12,
891,8963,1639,2025-03-07,present,11:41:37,
892,2154,1639,2025-03-07,present,2:21:29,
893,4617,1639,2025-03-07,present,8:47:53,
894,9832,1639,2025-03-07,absent,,
895,8719,1639,2025-03-07,present,3:37:07,
896,4749,1639,2025-03-07,present,0:21:42,
897,685,1639,2025-03-07,present,14:57:05,
898,449,1639,2025-03-07,present,4:56:27,
899,4638,1639,2025-03-07,present,1:35:34,
900,5548,1639,2025-03-07,present,3:04:37,
901,642,1681,2024-11-22,absent,,
902,518,1681,2024-11-22,present,6:56:33,
903,9632,1681,2024-11-22,present,21:39:00,
904,4939,1681,2024-11-22,present,3:28:07,
905,230,1681,2024-11-22,present,1:14:20,
906,4209,1681,2024-11-22,absent,,
907,9985,1681,2024-11-22,present,6:45:10,
908,6349,1681,2024-11-22,present,4:51:33,
909,9902,1681,2024-11-22,present,21:10:00,
910,2154,1681,2024-11-22,present,12:52:30,
911,3233,1681,2024-11-22,present,22:34:27,
912,6279,1681,2024-11-22,present,11:36:04,
913,9974,1681,2024-11-22,present,16:40:15,
914,6097,1681,2024-11-22,present,18:24:15,
915,900,1681,2024-11-22,excused,,Миг построить поздравлять руководитель кольцо фонарик угроза цвет.
916,4749,1681,2024-11-22,present,11:28:04,
917,5865,1681,2024-11-22,present,20:44:39,
918,5499,1681,2024-11-22,absent,,
919,8442,1681,2024-11-22,absent,,
920,8893,1681,2024-11-22,late,4:32:42,
921,5473,1681,2024-11-22,present,2:17:17,
922,3065,1681,2024-11-22,absent,,
923,7485,1681,2024-11-22,present,3:13:43,
924,9,1681,2024-11-22,present,12:36:30,
925,8529,1681,2024-11-22,present,3:06:57,
926,3695,1681,2024-11-22,present,22:10:49,
927,685,1681,2024-11-22,late,9:56:17,
928,7891,1681,2024-11-22,present,16:09:46,
929,6809,1681,2024-11-22,present,2:02:13,
930,1714,1681,2024-11-22,excused,,Встать полоска при господь.
931,7267,1741,2025-01-16,present,10:07:37,
932,9985,1741,2025-01-16,present,8:12:37,
933,3606,1741,2025-01-16,present,23:38:33,
934,7682,1741,2025-01-16,present,10:15:51,
935,6576,1741,2025-01-16,present,22:19:39,
936,5633,1741,2025-01-16,present,16:03:54,
937,2682,1741,2025-01-16,present,14:37:19,
938,2154,1741,2025-01-16,absent,,
939,5499,1741,2025-01-16,present,5:32:19,
940,5548,1741,2025-01-16,present,13:30:12,
941,6167,1741,2025-01-16,present,8:48:49,
942,969,1741,2025-01-16,present,10:21:28,
943,1808,1741,2025-01-16,late,8:09:10,
944,7485,1741,2025-01-16,present,13:24:49,
945,6097,1741,2025-01-16,present,2:34:24,
946,9632,1741,2025-01-16,excused,,Рассуждение что умолять полностью.
947,3091,1741,2025-01-16,present,6:06:15,
948,7115,1741,2025-01-16,present,22:23:36,
949,6809,1741,2025-01-16,present,12:00:18,
950,5901,1741,2025-01-16,absent,,
951,80,1741,2025-01-16,present,8:11:45,
952,2230,1741,2025-01-16,present,14:32:16,
953,5415,1741,2025-01-16,present,19:54:44,
954,1567,1741,2025-01-16,absent,,
955,2277,1741,2025-01-16,present,3:36:22,
956,642,1741,2025-01-16,late,23:17:51,
957,7562,1741,2025-01-16,present,4:02:05,
958,4736,1741,2025-01-16,present,4:48:33,
959,5452,1741,2025-01-16,excused,,Дрогнуть вариант изба цель посвятить горький.
960,9601,1741,2025-01-16,present,11:56:59,
961,5228,1808,2025-01-15,present,20:14:29,
962,4416,1808,2025-01-15,present,21:28:09,
963,6597,1808,2025-01-15,excused,,Процесс передо помолчать монета прелесть спешить.
964,7871,1808,2025-01-15,present,1:08:59,
965,832,1808,2025-01-15,present,21:39:22,
966,3065,1808,2025-01-15,present,13:13:45,
967,7042,1808,2025-01-15,present,4:03:05,
968,6435,1808,2025-01-15,present,15:31:44,
969,6436,1808,2025-01-15,absent,,
970,707,1808,2025-01-15,present,5:45:54,
971,725,1808,2025-01-15,absent,,
972,8864,1808,2025-01-15,present,7:46:42,
973,8380,1808,2025-01-15,present,19:26:20,
974,5298,1808,2025-01-15,present,17:17:10,
975,7704,1808,2025-01-15,present,11:51:43,
976,7891,1808,2025-01-15,present,11:38:46,
977,7789,1808,2025-01-15,late,21:56:19,
978,4638,1808,2025-01-15,present,21:46:47,
979,2021,1808,2025-01-15,present,5:13:27,
980,2453,1808,2025-01-15,present,14:03:46,
981,9146,1808,2025-01-15,late,9:08:05,
982,23,1808,2025-01-15,late,4:22:15,
983,2619,1808,2025-01-15,present,11:36:58,
984,5135,1808,2025-01-15,present,13:05:58,
985,1275,1808,2025-01-15,present,23:54:47,
986,1352,1808,2025-01-15,absent,,
987,6640,1808,2025-01-15,present,3:38:49,
988,6167,1808,2025-01-15,absent,,
989,716,1808,2025-01-15,present,18:02:12,
990,5499,1808,2025-01-15,absent,,
991,1645,1832,2024-11-08,present,22:12:02,
992,1215,1832,2024-11-08,present,21:16:42,
993,6436,1832,2024-11-08,present,4:31:18,
994,518,1832,2024-11-08,present,9:54:30,
995,4864,1832,2024-11-08,absent,,
996,6653,1832,2024-11-08,present,17:12:38,
997,2230,1832,2024-11-08,absent,,
998,5710,1832,2024-11-08,present,4:19:03,
999,9146,1832,2024-11-08,present,4:03:19,
1000,8015,1832,2024-11-08,absent,,
1001,6640,1832,2024-11-08,present,2:01:16,
1002,2126,1832,2024-11-08,present,11:25:14,
