schedule_id,course_id,teacher_id,classroom,class_time,duration
1624,28,20,Корпус-4 ауд-117,2024-11-15 13:30:00,90
1625,1,192,Корпус-1 ауд-398,2025-02-03 09:00:00,90
1626,37,130,Корпус-1 ауд-181,2024-12-16 13:30:00,90
1627,22,58,Корпус-2 ауд-319,2024-10-31 11:00:00,90
1628,40,122,Корпус-3 ауд-473,2025-02-17 11:00:00,90
1629,38,123,Корпус-2 ауд-373,2025-02-21 09:00:00,90
1630,41,15,Корпус-2 ауд-596,2024-11-04 09:00:00,90
1631,24,158,Корпус-3 ауд-198,2025-04-21 13:30:00,90
1632,41,15,Корпус-2 ауд-276,2024-12-30 15:30:00,90
1633,25,189,Корпус-1 ауд-512,2025-01-06 15:30:00,90
1634,4,195,Корпус-5 ауд-173,2024-11-18 15:30:00,90
1635,12,37,Корпус-1 ауд-155,2025-05-28 13:30:00,90
1636,38,123,Корпус-4 ауд-573,2024-10-28 11:00:00,90
1637,11,6,Корпус-4 ауд-204,2025-02-17 13:30:00,90
1638,38,123,Корпус-5 ауд-346,2025-04-30 11:00:00,90
1639,1,192,Корпус-3 ауд-259,2025-03-07 09:00:00,90
1640,26,69,Корпус-3 ауд-577,2024-10-21 13:30:00,90
1641,10,106,Корпус-3 ауд-331,2024-11-01 11:00:00,90
1642,41,15,Корпус-1 ауд-498,2025-02-25 15:30:00,90
1643,49,141,Корпус-5 ауд-267,2025-05-12 17:30:00,120
1644,22,58,Корпус-4 ауд-306,2025-04-15 11:00:00,90
1645,37,130,Корпус-1 ауд-107,2025-01-30 17:30:00,120
1646,13,178,Корпус-5 ауд-554,2024-12-02 17:30:00,120
1647,26,69,Корпус-2 ауд-380,2025-06-05 11:00:00,90
1648,35,9,Корпус-1 ауд-252,2024-11-04 17:30:00,120
1649,31,179,Корпус-3 ауд-342,2025-02-14 17:30:00,120
1650,4,195,Корпус-1 ауд-307,2024-09-30 13:30:00,90
1651,5,121,Корпус-1 ауд-365,2025-02-24 17:30:00,120
1652,39,12,Корпус-3 ауд-559,2025-04-16 09:00:00,90
1653,49,141,Корпус-5 ауд-119,2024-09-18 11:00:00,90
1654,36,70,Корпус-3 ауд-585,2025-04-04 15:30:00,90
1655,25,189,Корпус-2 ауд-384,2025-06-13 17:30:00,120
1656,44,50,Корпус-4 ауд-133,2025-02-11 15:30:00,90
1657,43,63,Корпус-3 ауд-454,2024-11-12 15:30:00,90
1658,35,9,Корпус-5 ауд-334,2025-06-16 11:00:00,90
1659,23,200,Корпус-4 ауд-527,2025-03-14 11:00:00,90
1660,28,20,Корпус-3 ауд-388,2024-12-26 11:00:00,90
1661,34,184,Корпус-1 ауд-364,2025-01-01 09:00:00,90
1662,17,63,Корпус-4 ауд-566,2025-02-11 11:00:00,90
1663,23,200,Корпус-2 ауд-401,2025-05-28 11:00:00,90
1664,24,158,Корпус-1 ауд-256,2024-12-30 13:30:00,90
1665,29,3,Корпус-2 ауд-101,2024-09-20 17:30:00,120
1666,4,195,Корпус-2 ауд-241,2025-02-24 17:30:00,120
1667,12,37,Корпус-1 ауд-305,2025-05-26 13:30:00,90
1668,8,136,Корпус-4 ауд-230,2024-11-22 17:30:00,120
1669,22,58,Корпус-4 ауд-201,2025-03-17 17:30:00,120
1670,34,184,Корпус-4 ауд-384,2025-06-17 09:00:00,90
1671,43,63,Корпус-2 ауд-574,2024-09-23 15:30:00,90
1672,13,178,Корпус-2 ауд-554,2025-04-15 11:00:00,90
1673,7,177,Корпус-4 ауд-514,2024-11-11 17:30:00,120
1674,3,30,Корпус-5 ауд-138,2024-12-16 13:30:00,90
1675,30,92,Корпус-2 ауд-437,2025-01-03 17:30:00,120
1676,22,58,Корпус-3 ауд-452,2025-02-18 17:30:00,120
1677,33,158,Корпус-2 ауд-117,2025-03-20 11:00:00,90
1678,28,20,Корпус-2 ауд-303,2025-01-20 15:30:00,90
1679,41,15,Корпус-4 ауд-126,2025-06-12 11:00:00,90
1680,32,67,Корпус-5 ауд-259,2025-02-21 09:00:00,90
1681,1,192,Корпус-4 ауд-488,2024-11-22 17:30:00,120
1682,38,123,Корпус-4 ауд-106,2024-11-01 11:00:00,90
1683,49,141,Корпус-4 ауд-258,2025-03-07 17:30:00,120
1684,29,3,Корпус-4 ауд-181,2024-11-12 15:30:00,90
1685,34,184,Корпус-3 ауд-371,2025-02-10 17:30:00,120
1686,41,15,Корпус-1 ауд-273,2025-02-17 09:00:00,90
1687,32,67,Корпус-5 ауд-145,2024-10-15 15:30:00,90
1688,37,130,Корпус-5 ауд-138,2025-04-25 11:00:00,90
1689,24,158,Корпус-5 ауд-442,2025-03-04 11:00:00,90
1690,40,122,Корпус-5 ауд-424,2025-06-02 11:00:00,90
1691,15,169,Корпус-5 ауд-268,2025-02-19 17:30:00,120
1692,27,65,Корпус-1 ауд-497,2024-10-16 17:30:00,120
1693,45,43,Корпус-2 ауд-503,2025-01-27 15:30:00,90
1694,13,178,Корпус-5 ауд-149,2024-12-13 13:30:00,90
1695,5,121,Корпус-5 ауд-278,2025-02-06 11:00:00,90
1696,6,168,Корпус-3 ауд-225,2025-02-17 15:30:00,90
1697,6,168,Корпус-5 ауд-473,2025-06-18 11:00:00,90
1698,32,67,Корпус-2 ауд-121,2024-10-30 15:30:00,90
1699,44,50,Корпус-3 ауд-516,2025-03-13 17:30:00,120
1700,10,106,Корпус-1 ауд-540,2025-04-11 09:00:00,90
1701,46,80,Корпус-4 ауд-509,2025-03-03 11:00:00,90
1702,27,65,Корпус-1 ауд-518,2025-04-07 15:30:00,90
1703,8,136,Корпус-5 ауд-115,2025-03-14 09:00:00,90
1704,2,183,Корпус-5 ауд-243,2024-10-22 15:30:00,90
1705,8,136,Корпус-1 ауд-143,2025-05-02 13:30:00,90
1706,25,189,Корпус-1 ауд-534,2024-09-30 11:00:00,90
1707,48,158,Корпус-1 ауд-230,2024-11-13 13:30:00,90
1708,40,122,Корпус-1 ауд-554,2025-05-09 11:00:00,90
1709,35,9,Корпус-5 ауд-203,2025-05-30 15:30:00,90
1710,16,42,Корпус-3 ауд-380,2024-11-04 15:30:00,90
1711,47,76,Корпус-5 ауд-268,2025-06-04 15:30:00,90
1712,22,58,Корпус-2 ауд-517,2025-06-26 15:30:00,90
1713,33,158,Корпус-5 ауд-317,2025-04-28 09:00:00,90
1714,37,130,Корпус-2 ауд-511,2025-02-20 11:00:00,90
1715,40,122,Корпус-4 ауд-596,2025-01-24 15:30:00,90
1716,11,6,Корпус-4 ауд-598,2025-06-05 11:00:00,90
1717,20,173,Корпус-3 ауд-427,2024-10-15 09:00:00,90
1718,25,189,Корпус-2 ауд-308,2024-11-11 17:30:00,120
1719,14,166,Корпус-5 ауд-125,2024-10-18 15:30:00,90
1720,21,99,Корпус-4 ауд-249,2024-10-21 09:00:00,90
1721,34,184,Корпус-4 ауд-403,2024-11-14 17:30:00,120
1722,42,68,Корпус-2 ауд-590,2024-11-07 15:30:00,90
1723,18,105,Корпус-2 ауд-445,2024-10-21 11:00:00,90
1724,37,130,Корпус-3 ауд-313,2024-09-06 09:00:00,90
1725,49,141,Корпус-3 ауд-281,2025-01-03 11:00:00,90
1726,46,80,Корпус-4 ауд-331,2024-12-16 15:30:00,90
1727,25,189,Корпус-4 ауд-555,2024-10-25 17:30:00,120
1728,21,99,Корпус-5 ауд-170,2025-04-16 17:30:00,120
1729,26,69,Корпус-3 ауд-358,2025-05-26 11:00:00,90
1730,10,106,Корпус-1 ауд-374,2025-06-03 17:30:00,120
1731,34,184,Корпус-2 ауд-325,2025-03-17 13:30:00,90
1732,47,76,Корпус-5 ауд-548,2024-11-21 17:30:00,120
1733,44,50,Корпус-2 ауд-488,2025-01-10 17:30:00,120
1734,19,104,Корпус-1 ауд-244,2025-03-11 11:00:00,90
1735,26,69,Корпус-3 ауд-266,2024-11-04 09:00:00,90
1736,22,58,Корпус-3 ауд-526,2025-04-09 15:30:00,90
1737,8,136,Корпус-1 ауд-179,2024-12-23 09:00:00,90
1738,37,130,Корпус-5 ауд-188,2025-05-23 17:30:00,120
1739,46,80,Корпус-5 ауд-384,2024-11-15 17:30:00,120
1740,41,15,Корпус-4 ауд-488,2025-05-12 09:00:00,90
1741,1,192,Корпус-1 ауд-592,2025-01-16 11:00:00,90
1742,40,122,Корпус-4 ауд-206,2025-03-17 11:00:00,90
1743,6,168,Корпус-3 ауд-101,2024-09-30 11:00:00,90
1744,49,141,Корпус-1 ауд-255,2025-02-06 11:00:00,90
1745,8,136,Корпус-3 ауд-146,2025-01-24 11:00:00,90
1746,5,121,Корпус-5 ауд-556,2025-05-26 17:30:00,120
1747,29,3,Корпус-5 ауд-474,2025-03-20 15:30:00,90
1748,9,77,Корпус-3 ауд-539,2025-01-08 09:00:00,90
1749,29,3,Корпус-5 ауд-311,2024-09-30 09:00:00,90
1750,20,173,Корпус-5 ауд-336,2024-10-24 09:00:00,90
1751,8,136,Корпус-5 ауд-205,2025-04-22 17:30:00,120
1752,43,63,Корпус-1 ауд-220,2024-12-17 11:00:00,90
1753,20,173,Корпус-3 ауд-116,2024-12-09 11:00:00,90
1754,2,183,Корпус-4 ауд-506,2024-09-02 13:30:00,90
1755,6,168,Корпус-3 ауд-192,2025-05-07 13:30:00,90
1756,35,9,Корпус-1 ауд-554,2024-11-11 15:30:00,90
1757,21,99,Корпус-4 ауд-286,2024-12-26 13:30:00,90
1758,9,77,Корпус-4 ауд-254,2024-11-12 17:30:00,120
1759,19,104,Корпус-2 ауд-424,2025-03-12 11:00:00,90
1760,48,158,Корпус-1 ауд-597,2025-04-02 09:00:00,90
1761,2,183,Корпус-4 ауд-442,2025-06-12 09:00:00,90
1762,46,80,Корпус-4 ауд-130,2025-01-15 13:30:00,90
1763,9,77,Корпус-4 ауд-207,2024-11-11 17:30:00,120
1764,25,189,Корпус-3 ауд-159,2024-12-09 09:00:00,90
1765,14,166,Корпус-4 ауд-103,2025-02-27 09:00:00,90
1766,4,195,Корпус-4 ауд-575,2025-02-21 15:30:00,90
1767,12,37,Корпус-4 ауд-549,2025-05-20 09:00:00,90
1768,31,179,Корпус-3 ауд-199,2024-10-10 09:00:00,90
1769,40,122,Корпус-4 ауд-307,2025-04-04 09:00:00,90
1770,34,184,Корпус-2 ауд-250,2024-10-01 13:30:00,90
1771,34,184,Корпус-3 ауд-292,2024-10-18 17:30:00,120
1772,38,123,Корпус-5 ауд-146,2025-01-07 17:30:00,120
1773,28,20,Корпус-3 ауд-209,2024-11-07 11:00:00,90
1774,23,200,Корпус-4 ауд-543,2025-03-10 17:30:00,120
1775,40,122,Корпус-3 ауд-334,2024-11-29 13:30:00,90
1776,21,99,Корпус-3 ауд-301,2025-02-28 09:00:00,90
1777,19,104,Корпус-5 ауд-197,2025-06-24 13:30:00,90
1778,22,58,Корпус-4 ауд-110,2025-04-09 13:30:00,90
1779,17,63,Корпус-2 ауд-545,2025-03-10 17:30:00,120
1780,33,158,Корпус-2 ауд-516,2025-02-18 13:30:00,90
1781,15,169,Корпус-5 ауд-587,2025-06-05 15:30:00,90
1782,6,168,Корпус-4 ауд-293,2024-12-09 09:00:00,90
1783,33,158,Корпус-1 ауд-363,2024-12-24 15:30:00,90
1784,23,200,Корпус-3 ауд-364,2025-04-07 17:30:00,120
1785,35,9,Корпус-3 ауд-155,2025-01-23 13:30:00,90
1786,7,177,Корпус-1 ауд-198,2024-12-26 15:30:00,90
1787,27,65,Корпус-3 ауд-369,2025-02-07 15:30:00,90
1788,42,68,Корпус-3 ауд-153,2024-10-24 11:00:00,90
1789,4,195,Корпус-4 ауд-161,2025-01-13 17:30:00,120
1790,32,67,Корпус-4 ауд-413,2025-03-24 09:00:00,90
1791,44,50,Корпус-2 ауд-435,2025-05-28 17:30:00,120
1792,43,63,Корпус-1 ауд-407,2024-11-18 13:30:00,90
1793,36,70,Корпус-2 ауд-583,2025-04-04 09:00:00,90
1794,2,183,Корпус-2 ауд-143,2024-12-25 11:00:00,90
1795,26,69,Корпус-3 ауд-269,2025-03-04 15:30:00,90
1796,15,169,Корпус-5 ауд-405,2024-10-22 09:00:00,90
1797,35,9,Корпус-4 ауд-194,2024-09-30 13:30:00,90
1798,18,105,Корпус-4 ауд-500,2024-09-23 17:30:00,120
1799,8,136,Корпус-2 ауд-580,2025-02-17 11:00:00,90
1800,39,12,Корпус-4 ауд-428,2025-03-17 11:00:00,90
1801,10,106,Корпус-3 ауд-328,2025-06-16 17:30:00,120
1802,17,63,Корпус-4 ауд-457,2025-06-09 09:00:00,90
1803,13,178,Корпус-3 ауд-155,2025-04-14 09:00:00,90
1804,36,70,Корпус-1 ауд-220,2025-06-30 15:30:00,90
1805,8,136,Корпус-4 ауд-347,2024-12-16 15:30:00,90
1806,8,136,Корпус-5 ауд-284,2025-01-28 17:30:00,120
1807,31,179,Корпус-2 ауд-480,2025-02-05 11:00:00,90
1808,1,192,Корпус-2 ауд-238,2025-01-15 17:30:00,120
1809,19,104,Корпус-4 ауд-211,2025-02-28 15:30:00,90
1810,28,20,Корпус-5 ауд-315,2025-03-12 15:30:00,90
1811,9,77,Корпус-3 ауд-499,2024-09-16 15:30:00,90
1812,6,168,Корпус-1 ауд-514,2025-03-24 11:00:00,90
1813,11,6,Корпус-5 ауд-256,2025-04-28 13:30:00,90
1814,42,68,Корпус-1 ауд-572,2025-01-21 11:00:00,90
1815,33,158,Корпус-5 ауд-552,2025-04-07 13:30:00,90
1816,47,76,Корпус-2 ауд-386,2024-10-07 17:30:00,120
1817,16,42,Корпус-4 ауд-530,2024-09-16 17:30:00,120
1818,40,122,Корпус-4 ауд-392,2024-11-08 13:30:00,90
1819,12,37,Корпус-2 ауд-445,2024-12-10 15:30:00,90
1820,19,104,Корпус-4 ауд-238,2025-02-24 17:30:00,120
1821,24,158,Корпус-4 ауд-530,2024-10-22 17:30:00,120
1822,15,169,Корпус-5 ауд-300,2025-04-14 17:30:00,120
1823,29,3,Корпус-5 ауд-492,2025-01-22 15:30:00,90
1824,24,158,Корпус-4 ауд-218,2024-12-11 17:30:00,120
1825,28,20,Корпус-3 ауд-162,2025-05-28 17:30:00,120
1826,34,184,Корпус-2 ауд-265,2024-11-11 17:30:00,120
1827,35,9,Корпус-5 ауд-246,2024-10-29 17:30:00,120
1828,39,12,Корпус-3 ауд-504,2024-10-21 13:30:00,90
1829,42,68,Корпус-4 ауд-242,2025-04-07 11:00:00,90
1830,38,123,Корпус-1 ауд-331,2024-09-10 11:00:00,90
1831,21,99,Корпус-3 ауд-239,2025-03-31 13:30:00,90
1832,1,192,Корпус-2 ауд-345,2024-11-08 17:30:00,120
1833,10,106,Корпус-1 ауд-131,2024-12-02 17:30:00,120
1834,46,80,Корпус-3 ауд-335,2025-02-21 11:00:00,90
1835,48,158,Корпус-4 ауд-241,2024-10-15 09:00:00,90
1836,38,123,Корпус-3 ауд-146,2024-10-08 17:30:00,120
1837,32,67,Корпус-5 ауд-163,2025-04-15 13:30:00,90
1838,19,104,Корпус-1 ауд-222,2025-02-05 15:30:00,90
1839,33,158,Корпус-2 ауд-386,2024-10-29 09:00:00,90
1840,27,65,Корпус-3 ауд-311,2025-01-09 17:30:00,120
1841,15,169,Корпус-5 ауд-452,2024-11-04 09:00:00,90
1842,2,183,Корпус-1 ауд-386,2024-09-02 13:30:00,90
1843,33,158,Корпус-4 ауд-345,2025-05-26 15:30:00,90
1844,29,3,Корпус-4 ауд-283,2024-12-31 09:00:00,90
1845,3,30,Корпус-2 ауд-394,2024-10-14 17:30:00,120
1846,43,63,Корпус-5 ауд-421,2025-02-21 11:00:00,90
1847,9,77,Корпус-4 ауд-595,2024-11-18 15:30:00,90
1848,20,173,Корпус-4 ауд-454,2025-02-11 13:30:00,90
1849,2,183,Корпус-4 ауд-517,2025-04-14 11:00:00,90
1850,28,20,Корпус-4 ауд-498,2025-06-16 15:30:00,90
1851,41,15,Корпус-5 ауд-306,2025-02-05 11:00:00,90
1852,10,106,Корпус-4 ауд-474,2025-06-19 15:30:00,90
1853,4,195,Корпус-5 ауд-310,2025-06-09 09:00:00,90
1854,18,105,Корпус-2 ауд-507,2024-10-04 11:00:00,90
1855,23,200,Корпус-5 ауд-300,2025-01-10 11:00:00,90
1856,33,158,Корпус-1 ауд-223,2024-11-25 09:00:00,90
1857,17,63,Корпус-2 ауд-481,2025-02-11 15:30:00,90
1858,16,42,Корпус-3 ауд-450,2025-06-05 17:30:00,120
1859,24,158,Корпус-4 ауд-255,2025-04-02 09:00:00,90
1860,20,173,Корпус-3 ауд-306,2024-11-29 15:30:00,90
1861,21,99,Корпус-3 ауд-390,2025-01-10 15:30:00,90
1862,40,122,Корпус-1 ауд-498,2025-05-19 13:30:00,90
1863,27,65,Корпус-4 ауд-252,2024-09-02 13:30:00,90
1864,32,67,Корпус-3 ауд-594,2025-01-13 17:30:00,120
1865,13,178,Корпус-3 ауд-247,2024-10-31 09:00:00,90
1866,16,42,Корпус-1 ауд-434,2025-03-14 15:30:00,90
1867,19,104,Корпус-2 ауд-124,2024-12-16 17:30:00,120
1868,13,178,Корпус-1 ауд-534,2025-02-10 09:00:00,90
1869,34,184,Корпус-2 ауд-542,2025-04-03 17:30:00,120
1870,20,173,Корпус-2 ауд-559,2025-06-23 13:30:00,90
1871,49,141,Корпус-2 ауд-372,2025-06-09 09:00:00,90
1872,11,6,Корпус-5 ауд-183,2025-01-08 09:00:00,90
1873,30,92,Корпус-2 ауд-539,2024-10-07 15:30:00,90
1874,9,77,Корпус-1 ауд-247,2024-11-28 13:30:00,90
1875,18,105,Корпус-5 ауд-318,2024-12-30 17:30:00,120
1876,10,106,Корпус-5 ауд-120,2024-10-07 09:00:00,90
1877,28,20,Корпус-5 ауд-186,2025-06-04 11:00:00,90
1878,17,63,Корпус-1 ауд-502,2025-04-22 13:30:00,90
1879,16,42,Корпус-3 ауд-107,2025-02-17 13:30:00,90
1880,12,37,Корпус-3 ауд-426,2024-12-23 15:30:00,90
1881,9,77,Корпус-5 ауд-453,2025-01-27 13:30:00,90
1882,34,184,Корпус-2 ауд-336,2025-03-10 15:30:00,90
1883,24,158,Корпус-4 ауд-599,2025-05-19 09:00:00,90
1884,13,178,Корпус-2 ауд-345,2024-12-23 15:30:00,90
1885,1,192,Корпус-5 ауд-480,2024-10-04 11:00:00,90
1886,32,67,Корпус-2 ауд-222,2025-01-27 13:30:00,90
1887,5,121,Корпус-5 ауд-259,2024-12-23 11:00:00,90
1888,11,6,Корпус-1 ауд-382,2025-05-22 13:30:00,90
1889,42,68,Корпус-3 ауд-329,2025-03-24 15:30:00,90
1890,19,104,Корпус-1 ауд-312,2024-09-09 11:00:00,90
1891,14,166,Корпус-3 ауд-127,2025-04-21 15:30:00,90
1892,36,70,Корпус-1 ауд-107,2024-10-28 11:00:00,90
1893,41,15,Корпус-5 ауд-257,2025-02-10 09:00:00,90
1894,7,177,Корпус-4 ауд-554,2025-02-17 11:00:00,90
1895,31,179,Корпус-2 ауд-426,2025-02-28 15:30:00,90
1896,21,99,Корпус-2 ауд-208,2025-02-17 13:30:00,90
1897,7,177,Корпус-4 ауд-289,2024-11-04 13:30:00,90
1898,36,70,Корпус-4 ауд-482,2024-11-07 09:00:00,90
1899,16,42,Корпус-1 ауд-212,2025-03-06 17:30:00,120
1900,26,69,Корпус-4 ауд-332,2024-12-24 11:00:00,90
1901,5,121,Корпус-3 ауд-254,2024-10-28 09:00:00,90
1902,41,15,Корпус-5 ауд-583,2025-06-23 17:30:00,120
1903,20,173,Корпус-2 ауд-461,2025-05-29 17:30:00,120
1904,15,169,Корпус-1 ауд-557,2025-05-12 13:30:00,90
1905,2,183,Корпус-2 ауд-523,2024-12-02 13:30:00,90
1906,43,63,Корпус-3 ауд-548,2025-01-22 13:30:00,90
1907,22,58,Корпус-3 ауд-422,2024-09-13 15:30:00,90
1908,16,42,Корпус-5 ауд-442,2025-04-11 15:30:00,90
1909,4,195,Корпус-1 ауд-354,2025-06-16 17:30:00,120
1910,28,20,Корпус-2 ауд-500,2025-05-05 17:30:00,120
1911,36,70,Корпус-4 ауд-507,2025-01-17 13:30:00,90
1912,41,15,Корпус-2 ауд-478,2024-12-16 13:30:00,90
1913,35,9,Корпус-4 ауд-444,2025-03-06 13:30:00,90
1914,20,173,Корпус-1 ауд-357,2025-02-07 13:30:00,90
1915,11,6,Корпус-3 ауд-457,2024-12-26 17:30:00,120
1916,16,42,Корпус-3 ауд-126,2024-09-09 13:30:00,90
1917,31,179,Корпус-3 ауд-493,2025-06-04 13:30:00,90
1918,10,106,Корпус-3 ауд-139,2025-01-20 11:00:00,90
1919,39,12,Корпус-4 ауд-415,2024-12-31 09:00:00,90
1920,31,179,Корпус-4 ауд-155,2025-05-06 09:00:00,90
1921,20,173,Корпус-3 ауд-494,2024-10-21 17:30:00,120
1922,38,123,Корпус-2 ауд-427,2024-09-02 15:30:00,90
1923,45,43,Корпус-3 ауд-222,2024-09-16 09:00:00,90
1924,27,65,Корпус-1 ауд-261,2024-09-17 17:30:00,120
1925,26,69,Корпус-4 ауд-258,2025-04-29 11:00:00,90
1926,23,200,Корпус-5 ауд-500,2025-05-19 13:30:00,90
1927,26,69,Корпус-2 ауд-380,2025-04-28 09:00:00,90
1928,34,184,Корпус-3 ауд-230,2025-01-23 09:00:00,90
1929,39,12,Корпус-5 ауд-184,2025-04-28 11:00:00,90
1930,3,30,Корпус-5 ауд-281,2025-03-05 09:00:00,90
1931,37,130,Корпус-5 ауд-354,2024-10-23 11:00:00,90
1932,29,3,Корпус-3 ауд-450,2025-06-30 11:00:00,90
1933,6,168,Корпус-1 ауд-534,2025-01-06 09:00:00,90
1934,32,67,Корпус-3 ауд-424,2025-01-27 11:00:00,90
1935,22,58,Корпус-5 ауд-181,2025-05-09 15:30:00,90
1936,45,43,Корпус-1 ауд-557,2024-09-02 13:30:00,90
1937,2,183,Корпус-3 ауд-493,2025-02-18 13:30:00,90
1938,25,189,Корпус-3 ауд-580,2024-12-10 15:30:00,90
1939,45,43,Корпус-5 ауд-254,2024-12-20 17:30:00,120
1940,8,136,Корпус-3 ауд-296,2025-06-09 13:30:00,90
1941,1,192,Корпус-4 ауд-379,2025-02-17 11:00:00,90
1942,27,65,Корпус-5 ауд-224,2025-06-02 17:30:00,120
1943,6,168,Корпус-3 ауд-206,2025-02-03 09:00:00,90
1944,11,6,Корпус-5 ауд-449,2025-06-18 13:30:00,90
1945,28,20,Корпус-5 ауд-358,2024-09-04 17:30:00,120
1946,30,92,Корпус-4 ауд-380,2024-12-02 15:30:00,90
1947,24,158,Корпус-2 ауд-502,2024-09-20 17:30:00,120
1948,29,3,Корпус-5 ауд-274,2024-12-16 15:30:00,90
1949,22,58,Корпус-5 ауд-224,2025-06-17 17:30:00,120
1950,40,122,Корпус-5 ауд-201,2024-10-04 09:00:00,90
1951,2,183,Корпус-1 ауд-387,2024-10-15 17:30:00,120
1952,48,158,Корпус-4 ауд-516,2025-04-03 13:30:00,90
1953,7,177,Корпус-5 ауд-538,2024-09-20 17:30:00,120
1954,36,70,Корпус-4 ауд-487,2025-03-24 09:00:00,90
1955,40,122,Корпус-3 ауд-274,2025-04-07 15:30:00,90
1956,44,50,Корпус-3 ауд-447,2024-10-21 15:30:00,90
1957,7,177,Корпус-4 ауд-101,2025-02-20 11:00:00,90
1958,44,50,Корпус-4 ауд-150,2025-01-27 17:30:00,120
1959,7,177,Корпус-5 ауд-328,2025-05-08 13:30:00,90
1960,24,158,Корпус-4 ауд-521,2025-01-27 13:30:00,90
1961,39,12,Корпус-5 ауд-382,2025-04-28 09:00:00,90
1962,31,179,Корпус-2 ауд-117,2025-03-31 15:30:00,90
1963,46,80,Корпус-2 ауд-123,2024-10-14 13:30:00,90
1964,18,105,Корпус-5 ауд-566,2024-12-16 09:00:00,90
1965,38,123,Корпус-3 ауд-206,2025-05-05 17:30:00,120
1966,11,6,Корпус-4 ауд-522,2025-01-07 13:30:00,90
1967,33,158,Корпус-3 ауд-345,2025-01-09 15:30:00,90
1968,17,63,Корпус-5 ауд-185,2025-04-28 09:00:00,90
1969,45,43,Корпус-3 ауд-422,2025-03-04 13:30:00,90
1970,26,69,Корпус-1 ауд-449,2024-12-30 15:30:00,90
1971,32,67,Корпус-1 ауд-393,2025-05-16 15:30:00,90
1972,28,20,Корпус-5 ауд-434,2025-05-14 17:30:00,120
1973,4,195,Корпус-1 ауд-161,2024-12-03 09:00:00,90
1974,22,58,Корпус-1 ауд-487,2025-05-09 11:00:00,90
1975,23,200,Корпус-4 ауд-350,2024-11-01 11:00:00,90
1976,20,173,Корпус-1 ауд-476,2024-11-18 15:30:00,90
1977,20,173,Корпус-3 ауд-575,2024-12-19 11:00:00,90
1978,5,121,Корпус-1 ауд-426,2025-02-24 15:30:00,90
1979,10,106,Корпус-4 ауд-240,2024-09-09 15:30:00,90
1980,41,15,Корпус-1 ауд-350,2025-06-26 17:30:00,120
1981,27,65,Корпус-3 ауд-193,2025-05-15 15:30:00,90
1982,46,80,Корпус-4 ауд-287,2025-06-19 11:00:00,90
1983,34,184,Корпус-1 ауд-378,2024-09-02 11:00:00,90
1984,3,30,Корпус-2 ауд-105,2025-02-10 09:00:00,90
1985,41,15,Корпус-4 ауд-140,2025-02-27 17:30:00,120
1986,27,65,Корпус-2 ауд-146,2025-02-26 13:30:00,90
1987,44,50,Корпус-5 ауд-578,2024-12-17 09:00:00,90
1988,39,12,Корпус-4 ауд-251,2024-12-30 09:00:00,90
1989,4,195,Корпус-4 ауд-548,2025-06-02 15:30:00,90
1990,25,189,Корпус-3 ауд-207,2025-06-02 09:00:00,90
1991,48,158,Корпус-4 ауд-112,2025-01-07 13:30:00,90
1992,45,43,Корпус-5 ауд-538,2025-01-09 11:00:00,90
1993,3,30,Корпус-4 ауд-351,2025-04-25 11:00:00,90
1994,43,63,Корпус-2 ауд-535,2024-11-05 13:30:00,90
1995,19,104,Корпус-3 ауд-243,2025-05-29 15:30:00,90
1996,12,37,Корпус-1 ауд-294,2025-05-21 09:00:00,90
1997,18,105,Корпус-1 ауд-320,2025-03-20 15:30:00,90
1998,13,178,Корпус-2 ауд-351,2025-03-24 15:30:00,90
1999,24,158,Корпус-5 ауд-553,2025-02-04 17:30:00,120
